Aircraft Type,Accident Count,Fatal Accidents,Total Fatalities,Avg Severity Index,First Year,Last Year,Risk Score
BOEING B727 223,0.0,0,0.0,0.0,1991,1991,0.0
BOEING B727 200F,0.0,0,0.0,0.0,2008,2008,0.0
BOEING B727 200,0.0,0,0.0,0.0,2006,2006,0.0
BOEING 747 8F,0.0,0,0.0,0.0,2012,2012,0.0
BOEING 747 87UF,0.0,0,0.0,0.0,2017,2017,0.0
BOEING 747 4Q8,0.0,0,0.0,0.0,2006,2006,0.0
BOEING STEARMAN PT 27,0.0,0,0.0,0.0,1999,1999,0.0
BOEING STEARMAN E 75,0.0,0,0.0,0.0,1988,1988,0.0
BOEING STEARMAN E75 N1,0.0,0,0.0,0.0,2000,2000,0.0
MDS FYING LLC ZENITH ZODIAC CH 650,0.0,0,0.0,0.0,2014,2014,0.0
BOEING STEARMAN E75N1,0.0,0,0.0,0.0,1996,1996,0.0
PENNINGTON EAA BIPLANE P2P,0.0,0,0.0,0.0,1984,1984,0.0
BOEING STEARMAN PT 13,0.0,0,0.0,0.0,1994,1994,0.0
PERES 5151,0.0,0,0.0,0.0,1992,1992,0.0
PECK VANS RV 4,0.0,0,0.0,0.0,2004,2004,0.0
BOEING VERTOL 107 11,0.0,0,0.0,0.0,1990,1990,0.0
BOEING VERTOL 234ER,0.0,0,0.0,0.0,1983,1983,0.0
BOGNUDA LIVIO IV LANCAIR,0.0,0,0.0,0.0,1998,1998,0.0
BOHNER PITTS MODEL 12,0.0,0,0.0,0.0,2000,2000,0.0
BOHNKER TIERRA II,0.0,0,0.0,0.0,1988,1988,0.0
BOK LAZER,0.0,0,0.0,0.0,2001,2001,0.0
BOEING STEARMAN D75N1,0.0,0,0.0,0.0,2000,2000,0.0
BOEING STEARMAN D75 N1,0.0,0,0.0,0.0,2003,2003,0.0
BOEING STEARMAN B75 N1,0.0,0,0.0,0.0,2004,2004,0.0
PEREYRA AVENTURA II,0.0,0,0.0,0.0,1996,1996,0.0
BOLGER SCOTT RV 6A,0.0,0,0.0,0.0,2004,2004,0.0
BOEING STEARMAN A75L3,0.0,0,0.0,0.0,2003,2003,0.0
MDHI 520N,0.0,0,0.0,0.0,2001,2001,0.0
BOLLINGER BD 4,0.0,0,0.0,0.0,2000,2000,0.0
BOMBARDIER LEARJET CORP. 35A,0.0,0,0.0,0.0,2012,2012,0.0
BOMBARDIER INC DHC 8 315,0.0,0,0.0,0.0,2012,2012,0.0
BOMBARDIER INC DHC 8 311,0.0,0,0.0,0.0,2017,2017,0.0
BOMBARDIER INC DHC 8,0.0,0,0.0,0.0,2015,2015,0.0
BOMBARDIER INC CL 600 2C1,0.0,0,0.0,0.0,2008,2008,0.0
BOMBARDIER INC BD 700 2A12,0.0,0,0.0,0.0,2022,2022,0.0
BOMBARDIER INC BD 700 1A10,0.0,0,0.0,0.0,2016,2016,0.0
BOMBARDIER CRJ701,0.0,0,0.0,0.0,2011,2011,0.0
BOMBARDIER CRJ700,0.0,0,0.0,0.0,2014,2014,0.0
BOLAND MONG SPORT,0.0,0,0.0,0.0,1983,1983,0.0
BOEING B747 433BCF,0.0,0,0.0,0.0,2007,2007,0.0
BOEING 747 4F6B,0.0,0,0.0,0.0,1999,1999,0.0
MELENYK GENESIS,0.0,0,0.0,0.0,2001,2001,0.0
BOEING 767 3W0ER,0.0,0,0.0,0.0,2014,2014,0.0
BOEING 767ER,0.0,0,0.0,0.0,2004,2004,0.0
BOEING 777   200,0.0,0,0.0,0.0,2011,2011,0.0
BOEING 777   212,0.0,0,0.0,0.0,2013,2013,0.0
BOEING 777   340ER,0.0,0,0.0,0.0,2013,2013,0.0
BOEING 777 200B,0.0,0,0.0,0.0,2007,2007,0.0
BOEING 777 223ER,0.0,0,0.0,0.0,2000,2000,0.0
BOEING B747 400,0.0,0,0.0,0.0,2007,2007,0.0
BOEING 777 22B,0.0,0,0.0,0.0,2003,2003,0.0
BOEING 767 2QS,0.0,0,0.0,0.0,2006,2006,0.0
BOEING 767 238,0.0,0,0.0,0.0,2001,2001,0.0
BOEING B747 267B,0.0,0,0.0,0.0,2000,2000,0.0
BOEING 767 233,0.0,0,0.0,0.0,1993,1993,0.0
BOEING 747 4B5F,0.0,0,0.0,0.0,2021,2021,0.0
BOEING 767 3P6,0.0,0,0.0,0.0,2009,2009,0.0
BOEING 767 383ER,0.0,0,0.0,0.0,1995,1995,0.0
BOEING 767 375,0.0,0,0.0,0.0,2017,2017,0.0
LETECKY ZAVODY L 23 SUPER BLANIK,0.0,0,0.0,0.0,2006,2006,0.0
BOEING 767 33A,0.0,0,0.0,0.0,2017,2017,0.0
BOEING 767 338,0.0,0,0.0,0.0,2021,2021,0.0
BOEING 767 328,0.0,0,0.0,0.0,2017,2017,0.0
BOEING 767 31AER,0.0,0,0.0,0.0,1996,1996,0.0
BOEING 767 319ER,0.0,0,0.0,0.0,2016,2016,0.0
BOEING 767 316,0.0,0,0.0,0.0,2021,2021,0.0
BOEING 767 304,0.0,0,0.0,0.0,1998,1998,0.0
BOEING 767 300ER(F),0.0,0,0.0,0.0,2006,2006,0.0
BOEING 767 300ER 33A,0.0,0,0.0,0.0,1996,1996,0.0
BOEING 767 300B,0.0,0,0.0,0.0,2005,2005,0.0
BOEING 767 300 ER,0.0,0,0.0,0.0,2004,2004,0.0
BOEING 767 251,0.0,0,0.0,0.0,1993,1993,0.0
BOEING B747 300,0.0,0,0.0,0.0,2004,2004,0.0
BOEING B 727,0.0,0,0.0,0.0,2006,2006,0.0
BOEING B 727 200A,0.0,0,0.0,0.0,1988,1988,0.0
BOEING B 727 29,0.0,0,0.0,0.0,1990,1990,0.0
PETER A. GEISER LEE/GEISER NIEUPRT17,0.0,0,0.0,0.0,2005,2005,0.0
CHAMPION AERONCA 7HC,0.0,0,0.0,0.0,2010,2010,0.0
CHAMPION AERONCA TL,0.0,0,0.0,0.0,1987,1987,0.0
CHAMPION BELLANCA 7GCAA,0.0,0,0.0,0.0,1983,1983,0.0
MD HELICOPTER MD 900,0.0,0,0.0,0.0,2008,2008,0.0
MD HELICOPTER MD900,0.0,0,0.0,0.0,2021,2021,0.0
CHAMPION CITABRIA 7 GCBC,0.0,0,0.0,0.0,1993,1993,0.0
CHAMPION S 150,0.0,0,0.0,0.0,1984,1984,0.0
CHAPUIS SPEZIO SPORT,0.0,0,0.0,0.0,1992,1992,0.0
CHANCE VOUGHT F4U,0.0,0,0.0,0.0,1997,1997,0.0
PETER A LAND WHITE LIGHTNING,0.0,0,0.0,0.0,2011,2011,0.0
CHANCEY GERRY M RV 12,0.0,0,0.0,0.0,2017,2017,0.0
CHANG RV 10,0.0,0,0.0,0.0,2011,2011,0.0
CHAPEL ROBERT B AERIAL,0.0,0,0.0,0.0,2011,2011,0.0
CHAPMAN MARK A TRIKE,0.0,0,0.0,0.0,2012,2012,0.0
CHARLES MAXTED RV6,0.0,0,0.0,0.0,2002,2002,0.0
CHARLES R KYLE ZENITH STOL CH 701,0.0,0,0.0,0.0,2022,2022,0.0
CHR INTERNATIONAL SAFARI 400,0.0,0,0.0,0.0,2021,2021,0.0
CHOMO EAA BIPLANE B1,0.0,0,0.0,0.0,2008,2008,0.0
CHISTOV CHALLENGER,0.0,0,0.0,0.0,2019,2019,0.0
CHINESE A/F AERO IND DEV CTR PL 1B,0.0,0,0.0,0.0,1998,1998,0.0
PF CUB FLYERS LLC CCK 2000,0.0,0,0.0,0.0,2022,2022,0.0
CHILDS MICHAEL  A ROTORWAY EXEC 162 F,0.0,0,0.0,0.0,2022,2022,0.0
PFLUGRADT KITFOX,0.0,0,0.0,0.0,2018,2018,0.0
CHICCO QUICKSILVER SPORT II,0.0,0,0.0,0.0,2013,2013,0.0
NICOSON ANTARES MA 33,0.0,0,0.0,0.0,2003,2003,0.0
"CHEVRIER, ARMAND J 3K",0.0,0,0.0,0.0,2006,2006,0.0
CHEUNG DAVID S VANS RV6,0.0,0,0.0,0.0,2017,2017,0.0
PEZETEL PZL M 18,0.0,0,0.0,0.0,1988,1988,0.0
PFOUTS ALFRED L SENIOR AERO SPT D260,0.0,0,0.0,0.0,2011,2011,0.0
CHERKAS MURPHY REBEL,0.0,0,0.0,0.0,2004,2004,0.0
CHENEY AVID FLYER,0.0,0,0.0,0.0,1995,1995,0.0
CHAPMAN T BIRD II,0.0,0,0.0,0.0,2017,2017,0.0
MD HELICOPTERS INC. 369FF,0.0,0,0.0,0.0,2006,2006,0.0
MD HELICOPTER 900,0.0,0,0.0,0.0,2003,2003,0.0
CESSNA FR 172J,0.0,0,0.0,0.0,1997,1997,0.0
PERNER/PITTS S1S,0.0,0,0.0,0.0,2017,2017,0.0
PERLICK AVID COMMUTER,0.0,0,0.0,0.0,2001,2001,0.0
CESSNA F152,0.0,0,0.0,0.0,2018,2018,0.0
CESSNA F177RG,0.0,0,0.0,0.0,2021,2021,0.0
CESSNA F182   Q,0.0,0,0.0,0.0,2014,2014,0.0
CESSNA FA150K,0.0,0,0.0,0.0,2003,2003,0.0
CESSNA FR172,0.0,0,0.0,0.0,2020,2020,0.0
MD HELICOPTERS MD 369,0.0,0,0.0,0.0,2018,2018,0.0
PERKINS VIKING DRAGONFLY,0.0,0,0.0,0.0,1986,1986,0.0
CESSNA L 188,0.0,0,0.0,0.0,1985,1985,0.0
CESSNA L 19A,0.0,0,0.0,0.0,1992,1992,0.0
PETER W STEVENS BEARHAWK PATROL,0.0,0,0.0,0.0,2014,2014,0.0
CESSNA LC 126C,0.0,0,0.0,0.0,2009,2009,0.0
CESSNA LC41,0.0,0,0.0,0.0,2018,2018,0.0
CESSNA ECTOR 305,0.0,0,0.0,0.0,2016,2016,0.0
CESSNA CONQUEST,0.0,0,0.0,0.0,2003,2003,0.0
CESSNA CL60,0.0,0,0.0,0.0,2007,2007,0.0
CESSNA CJ525,0.0,0,0.0,0.0,2003,2003,0.0
CESSNA CJ1,0.0,0,0.0,0.0,2019,2019,0.0
PERRUCCI RANDALL J REVOLUTION MINI 500,0.0,0,0.0,0.0,2000,2000,0.0
CESSNA CITATION SII,0.0,0,0.0,0.0,1990,1990,0.0
CESSNA T210NII,0.0,0,0.0,0.0,1985,1985,0.0
CESSNA T21OM,0.0,0,0.0,0.0,1982,1982,0.0
CESSNA T21OR,0.0,0,0.0,0.0,1991,1991,0.0
PERSON VARI EZE,0.0,0,0.0,0.0,1998,1998,0.0
CHARLES J NORRIS ARION LIGHTNING,0.0,0,0.0,0.0,2017,2017,0.0
CHARLES HOLMES KITFOX XL,0.0,0,0.0,0.0,1998,1998,0.0
"MD HELICOPTERS, INC. 600N",0.0,0,0.0,0.0,2001,2001,0.0
CHARLES C. GILLIS PITTS S2S,0.0,0,0.0,0.0,2007,2007,0.0
CHARLES C MENGER JR SAFARI 400,0.0,0,0.0,0.0,2022,2022,0.0
CHARLES A BRAZIL MTO SPORT,0.0,0,0.0,0.0,2017,2017,0.0
CHEK AVID MARK IV,0.0,0,0.0,0.0,2001,2001,0.0
CHAUDOIN GEORGE S RV 10,0.0,0,0.0,0.0,2016,2016,0.0
BOEING B 727 61,0.0,0,0.0,0.0,2000,2000,0.0
CHAMPION 7ACA,0.0,0,0.0,0.0,2017,2017,0.0
PEARSON SUPERFLY,0.0,0,0.0,0.0,2006,2006,0.0
PEARSON STARDUSTER,0.0,0,0.0,0.0,2020,2020,0.0
CHAMPION &GCBC,0.0,0,0.0,0.0,1987,1987,0.0
LET LF 13,0.0,0,0.0,0.0,1992,1992,0.0
CHAMPION 7 GCAA,0.0,0,0.0,0.0,2004,2004,0.0
MEEKER JUNGSTER 1,0.0,0,0.0,0.0,1996,1996,0.0
CHAMPION 7E6A,0.0,0,0.0,0.0,1986,1986,0.0
CHAMPION AERONCA 7DC,0.0,0,0.0,0.0,1990,1990,0.0
CHAMPION 7EC 703,0.0,0,0.0,0.0,2011,2011,0.0
PDPS PZL BIELSKO SZD 59,0.0,0,0.0,0.0,2009,2009,0.0
CHAMPION 7GBC,0.0,0,0.0,0.0,1988,1988,0.0
CHAMPION 7GCG,0.0,0,0.0,0.0,1998,1998,0.0
MEEUWSEN GORDON WAGABOND TRAVELER,0.0,0,0.0,0.0,2002,2002,0.0
PERFORMER HIGH PERFORMER,0.0,0,0.0,0.0,2020,2020,0.0
PEAY QUCKIE Q 200,0.0,0,0.0,0.0,2007,2007,0.0
CHAMBERLAIN VANS RV6,0.0,0,0.0,0.0,2005,2005,0.0
CHAMBERLAIN LONG EZ,0.0,0,0.0,0.0,1988,1988,0.0
MEDWAY RAVEN,0.0,0,0.0,0.0,2010,2010,0.0
CHALLENGER II CW,0.0,0,0.0,0.0,2016,2016,0.0
LET SUPER BLANIK L 33,0.0,0,0.0,0.0,1994,1994,0.0
CHADWICK STITTS SA 3A,0.0,0,0.0,0.0,1985,1985,0.0
CHAD LEWIS KITFOX SUPER SPORT,0.0,0,0.0,0.0,2020,2020,0.0
MEEUWSEN WAGABOND,0.0,0,0.0,0.0,1998,1998,0.0
MEJIA BACON II,0.0,0,0.0,0.0,1998,1998,0.0
CALVIN NATE H CALVIN VELOCITY,0.0,0,0.0,0.0,2011,2011,0.0
CALVART HP 18,0.0,0,0.0,0.0,1990,1990,0.0
CALSTAR 1 EUROCOPTER BO 105S,0.0,0,0.0,0.0,2007,2007,0.0
BOEING B 747 121,0.0,0,0.0,0.0,1991,1991,0.0
BOEING B 737 832,0.0,0,0.0,0.0,2001,2001,0.0
BOEING B 737 700,0.0,0,0.0,0.0,2001,2001,0.0
BOEING B 727 90C,0.0,0,0.0,0.0,1984,1984,0.0
CGS AVIATION HAWK AERO II,0.0,0,0.0,0.0,2016,2016,0.0
CESSNA/WEAVER 305   E,0.0,0,0.0,0.0,2013,2013,0.0
CHATHAM ROBERT M RV6 A,0.0,0,0.0,0.0,2009,2009,0.0
CHAMPION AERONCA 7CCM,0.0,0,0.0,0.0,1990,1990,0.0
NIHON YS 11A 600F,0.0,0,0.0,0.0,1990,1990,0.0
CESSNA U206 C,0.0,0,0.0,0.0,2007,2007,0.0
"PETTIGREW, RICHARD RV 6A",0.0,0,0.0,0.0,2004,2004,0.0
PETSCHE KITFOX KITFOX 7,0.0,0,0.0,0.0,2004,2004,0.0
MD HELICOPTER INC. 500N,0.0,0,0.0,0.0,2006,2006,0.0
PETRACCA GLASAIR SH 2,0.0,0,0.0,0.0,1985,1985,0.0
PETERSON KIT FOX MODEL 1,0.0,0,0.0,0.0,1990,1990,0.0
CESSNA T303A,0.0,0,0.0,0.0,1990,1990,0.0
NIEMANN CHAMPION II,0.0,0,0.0,0.0,2002,2002,0.0
PEZETEL SZD 48 1JANTAR STD 2,0.0,0,0.0,0.0,2016,2016,0.0
"CHARLES RAUCCI, JR. FIREBOLT",0.0,0,0.0,0.0,1991,1991,0.0
CHARLES RAYMOND GLASAIR 2SFT,0.0,0,0.0,0.0,1996,1996,0.0
CHARLES S.HATCHETTE QUICKIE Q2,0.0,0,0.0,0.0,1986,1986,0.0
CHARLES WAR F4V,0.0,0,0.0,0.0,2003,2003,0.0
PEZETEL M18 DROMADER,0.0,0,0.0,0.0,1985,1985,0.0
PEZETEL M 18,0.0,0,0.0,0.0,1988,1988,0.0
CESSNA U 206E,0.0,0,0.0,0.0,1997,1997,0.0
PEZETEL M 18 DROMADER,0.0,0,0.0,0.0,1994,1994,0.0
CESSNA U 206B,0.0,0,0.0,0.0,1986,1986,0.0
CESSNA U 206 GII,0.0,0,0.0,0.0,1984,1984,0.0
CESSNA TURBO CENTURION T210,0.0,0,0.0,0.0,2007,2007,0.0
CESSNA TU206 F,0.0,0,0.0,0.0,1987,1987,0.0
NIHON YS 11A 500,0.0,0,0.0,0.0,1987,1987,0.0
PERKINS DRAGONFLY,0.0,0,0.0,0.0,1988,1988,0.0
CESSNA TR182RG II,0.0,0,0.0,0.0,1983,1983,0.0
CESSNA TR182 II,0.0,0,0.0,0.0,1989,1989,0.0
PERGERSON HIGHLANDER,0.0,0,0.0,0.0,2006,2006,0.0
CESSNA TP206D,0.0,0,0.0,0.0,1984,1984,0.0
CESSNA TC206G,0.0,0,0.0,0.0,1995,1995,0.0
CESSNA T50 A17,0.0,0,0.0,0.0,1990,1990,0.0
CESSNA T337HPII,0.0,0,0.0,0.0,1986,1986,0.0
MDHI 369E,0.0,0,0.0,0.0,2005,2005,0.0
BOMBARDIER CL600 2E25,0.0,0,0.0,0.0,2015,2015,0.0
BOMBARDIER CL600 2D24   900,0.0,0,0.0,0.0,2014,2014,0.0
BOEING 737 76Q,0.0,0,0.0,0.0,2016,2016,0.0
BOEING 747 230F,0.0,0,0.0,0.0,2011,2011,0.0
BOEING 747 209B,0.0,0,0.0,0.0,2008,2008,0.0
THOMAS E HUDZINSKI BACKCOUNTRY SUPER CR,0.0,0,0.0,0.0,2017,2017,0.0
BOEING 737 548,0.0,0,0.0,0.0,1997,1997,0.0
BOEING 737 5H4,0.0,0,0.0,0.0,1995,1995,0.0
BOEING 737 72T,0.0,0,0.0,0.0,2005,2005,0.0
BOEING 737 7CT,0.0,0,0.0,0.0,2022,2022,0.0
BOEING 737 8K2,0.0,0,0.0,0.0,2022,2022,0.0
BOEING 737 7L9,0.0,0,0.0,0.0,2016,2016,0.0
BOEING 737 8,0.0,0,0.0,0.0,2022,2022,0.0
BOEING 737 83N,0.0,0,0.0,0.0,2003,2003,0.0
BOEING 737 846,0.0,0,0.0,0.0,2012,2012,0.0
BOEING 737 86J,0.0,0,0.0,0.0,2017,2017,0.0
BOEING 737 890,0.0,0,0.0,0.0,2008,2008,0.0
BOEING 747 428,0.0,0,0.0,0.0,2018,2018,0.0
BOEING 747 419,0.0,0,0.0,0.0,2002,2002,0.0
BOEING 747 412,0.0,0,0.0,0.0,2020,2020,0.0
THOMAS J HANKAMP VAN'S AIRCRAFT RV4,0.0,0,0.0,0.0,2017,2017,0.0
BOEING 747 368,0.0,0,0.0,0.0,1993,1993,0.0
BOEING 747 300F,0.0,0,0.0,0.0,2003,2003,0.0
BOEING 747 300 SERIES,0.0,0,0.0,0.0,2010,2010,0.0
BOEING 747 2R7F,0.0,0,0.0,0.0,1997,1997,0.0
BOEING 747 2B6B,0.0,0,0.0,0.0,2000,2000,0.0
BOEING 747 287B,0.0,0,0.0,0.0,1987,1987,0.0
BOEING 747 287,0.0,0,0.0,0.0,1992,1992,0.0
BOEING 747 284B,0.0,0,0.0,0.0,1989,1989,0.0
BOEING 747 273C,0.0,0,0.0,0.0,1996,1996,0.0
BOEING 747 269BC,0.0,0,0.0,0.0,1993,1993,0.0
BOEING 747 259B,0.0,0,0.0,0.0,1998,1998,0.0
THALMAN THORP T 18,0.0,0,0.0,0.0,1994,1994,0.0
BOEING 747 245F,0.0,0,0.0,0.0,1987,1987,0.0
BOEING 737 8EH,0.0,0,0.0,0.0,2020,2020,0.0
BOEING 737 9,0.0,0,0.0,0.0,2022,2022,0.0
BOEING 747 240B,0.0,0,0.0,0.0,2002,2002,0.0
BLAINE LAUX PITTS S 1,0.0,0,0.0,0.0,1990,1990,0.0
BLACK CHRISTOPHER SPARROW SPORT SPEC,0.0,0,0.0,0.0,2014,2014,0.0
THOMAS B MCGRATH JA30 SUPERSTOL,0.0,0,0.0,0.0,2017,2017,0.0
THOCKER VANS RV 4,0.0,0,0.0,0.0,2003,2003,0.0
BLACK RV 4,0.0,0,0.0,0.0,1994,1994,0.0
THIESSEN RV 4,0.0,0,0.0,0.0,1989,1989,0.0
BLACKWELL MIDGET MUSTANG,0.0,0,0.0,0.0,1997,1997,0.0
BLAIR AMERICAN USA,0.0,0,0.0,0.0,2004,2004,0.0
BOEING 747   400,0.0,0,0.0,0.0,2012,2012,0.0
BLAIR SKYBOLT,0.0,0,0.0,0.0,2007,2007,0.0
THEIS QUICKIE,0.0,0,0.0,0.0,1997,1997,0.0
BLAKE D BARRYMORE JUST ACFT SUPERSTOL,0.0,0,0.0,0.0,2022,2022,0.0
BLANC GLASTAR,0.0,0,0.0,0.0,2000,2000,0.0
THE BOEING COMPANY BOEING 777 228 IGW,0.0,0,0.0,0.0,2015,2015,0.0
THE BOEING COMPANY 737 800,0.0,0,0.0,0.0,2018,2018,0.0
BKF BACKCOUNTRY SUPERCUB,0.0,0,0.0,0.0,2018,2018,0.0
BIURO PROJEKTOWE B BOGUMIL BER SZD 56 2,0.0,0,0.0,0.0,2019,2019,0.0
THACKER STARDUSTER TOO SA300,0.0,0,0.0,0.0,1997,1997,0.0
BITONTI WITTMAN WT 8,0.0,0,0.0,0.0,1995,1995,0.0
BISHOP THOMAS W BISHOP ACRO,0.0,0,0.0,0.0,2007,2007,0.0
BOEING 727 276,0.0,0,0.0,0.0,1995,1995,0.0
BOEING 727 277,0.0,0,0.0,0.0,2006,2006,0.0
THOMAS CRAIG E WITTMAN W 10,0.0,0,0.0,0.0,2017,2017,0.0
THOMAS D. PARKES LANCAIR ES,0.0,0,0.0,0.0,2016,2016,0.0
BOEING 747 132,0.0,0,0.0,0.0,2004,2004,0.0
BOEING 747 128,0.0,0,0.0,0.0,2001,2001,0.0
BOEING 747 124F,0.0,0,0.0,0.0,1987,1987,0.0
BOEING 747 124,0.0,0,0.0,0.0,1988,1988,0.0
BOEING 747   468,0.0,0,0.0,0.0,2015,2015,0.0
BOEING 747   467F,0.0,0,0.0,0.0,2015,2015,0.0
BOEING 747   409LCF,0.0,0,0.0,0.0,2013,2013,0.0
BOEING 747   406,0.0,0,0.0,0.0,2015,2015,0.0
BOEING 747 243B,0.0,0,0.0,0.0,1996,1996,0.0
BOEING 747 240,0.0,0,0.0,0.0,1995,1995,0.0
THOMAS A SIMINSKI ZENITH CH 750,0.0,0,0.0,0.0,2015,2015,0.0
BOEING 737 300 3H4,0.0,0,0.0,0.0,1996,1996,0.0
BOEING 737 2A5,0.0,0,0.0,0.0,2008,2008,0.0
BOEING 737 2A6,0.0,0,0.0,0.0,1987,1987,0.0
BOEING 737 2B7,0.0,0,0.0,0.0,1987,1987,0.0
BOEING 737 2M2,0.0,0,0.0,0.0,2006,2006,0.0
BOEING 737 2M9,0.0,0,0.0,0.0,2003,2003,0.0
TEXAS HELICOPTER OH 13E/M74L,0.0,0,0.0,0.0,1993,1993,0.0
TEXAS HELICOPTER OH 13E M74,0.0,0,0.0,0.0,2003,2003,0.0
BOEING 737 476,0.0,0,0.0,0.0,2016,2016,0.0
BOEING 737 330,0.0,0,0.0,0.0,2014,2014,0.0
BOEING 737 33A,0.0,0,0.0,0.0,1993,1993,0.0
BOEING 737 3K2,0.0,0,0.0,0.0,2000,2000,0.0
TEXAS HELICOPTER M74L WASP,0.0,0,0.0,0.0,1987,1987,0.0
TEXAS HELICOPTER M74L,0.0,0,0.0,0.0,1991,1991,0.0
BOEING 737   8K2,0.0,0,0.0,0.0,2014,2014,0.0
BOEING 737 277,0.0,0,0.0,0.0,1987,1987,0.0
TEXTRON AVIATION INC T206H,0.0,0,0.0,0.0,2022,2022,0.0
TEXAS HELICOPTER WASP/M74L,0.0,0,0.0,0.0,1987,1987,0.0
BOEING 737 228,0.0,0,0.0,0.0,1999,1999,0.0
BOEING 737 209,0.0,0,0.0,0.0,1994,1994,0.0
BOEING 737 205,0.0,0,0.0,0.0,1998,1998,0.0
BOEING 737 200RS,0.0,0,0.0,0.0,1997,1997,0.0
BOEING 737 200C,0.0,0,0.0,0.0,1992,1992,0.0
BOEING 737 200A,0.0,0,0.0,0.0,1989,1989,0.0
BOEING 737   932ER,0.0,0,0.0,0.0,2014,2014,0.0
BOEING 737   8FE,0.0,0,0.0,0.0,2015,2015,0.0
BIBB RV 4,0.0,0,0.0,0.0,1998,1998,0.0
"BOMBARDIER, INC. 35A",0.0,0,0.0,0.0,2008,2008,0.0
"BOMBARDIER, INC. BD 700 1A11",0.0,0,0.0,0.0,2007,2007,0.0
BUCKEYE DREAM,0.0,0,0.0,0.0,2014,2014,0.0
TEXTRON AVIATION 172S,0.0,0,0.0,0.0,2021,2021,0.0
TEXTRON AVIATION B300C,0.0,0,0.0,0.0,2022,2022,0.0
BOEING 737   8B6,0.0,0,0.0,0.0,2015,2015,0.0
BOEING 737   8AS,0.0,0,0.0,0.0,2015,2015,0.0
BOEING 747 238,0.0,0,0.0,0.0,1992,1992,0.0
BOEING 737   883,0.0,0,0.0,0.0,2015,2015,0.0
BOEING 737   53C,0.0,0,0.0,0.0,2013,2013,0.0
BOEING 737   683,0.0,0,0.0,0.0,2015,2015,0.0
BOEING 737   6CT,0.0,0,0.0,0.0,2015,2015,0.0
BOEING 737   6H3,0.0,0,0.0,0.0,2014,2014,0.0
BOEING 737   73V,0.0,0,0.0,0.0,2012,2012,0.0
BOEING 737   804,0.0,0,0.0,0.0,2015,2015,0.0
BOEING 737 3TO,0.0,0,0.0,0.0,1998,1998,0.0
BOEING 727 2F9,0.0,0,0.0,0.0,2015,2015,0.0
BOEING 737 4B6,0.0,0,0.0,0.0,2020,2020,0.0
TEXAS HELICOPTER CORPORATION OH 13E/M74,0.0,0,0.0,0.0,2011,2011,0.0
BOEING 747 227B,0.0,0,0.0,0.0,1988,1988,0.0
TEXAS HELICOPTER OH 13H/M47A,0.0,0,0.0,0.0,1998,1998,0.0
TEXAS HELICOPTER CORP. OH 13E,0.0,0,0.0,0.0,1982,1982,0.0
BOEING 747 236F,0.0,0,0.0,0.0,1996,1996,0.0
TEXAS HELICOPTER M 74,0.0,0,0.0,0.0,2004,2004,0.0
BOEING 737   4Q8,0.0,0,0.0,0.0,2015,2015,0.0
BOEING 737   4D7,0.0,0,0.0,0.0,2015,2015,0.0
BOEING 737   476,0.0,0,0.0,0.0,2014,2014,0.0
BOEING 737   3S3,0.0,0,0.0,0.0,2015,2015,0.0
BOEING 737   3L9,0.0,0,0.0,0.0,2014,2014,0.0
BOEING 737   377,0.0,0,0.0,0.0,2013,2013,0.0
BOEING 727F,0.0,0,0.0,0.0,1997,1997,0.0
BOEING 727 90C,0.0,0,0.0,0.0,1987,1987,0.0
TEXAS HELICOPTER M47A WASP,0.0,0,0.0,0.0,1990,1990,0.0
BOEING 727 51,0.0,0,0.0,0.0,1985,1985,0.0
BOEING 727 35,0.0,0,0.0,0.0,1984,1984,0.0
BOEING 727 31H,0.0,0,0.0,0.0,1983,1983,0.0
TEXAS HELICOPTER M74C,0.0,0,0.0,0.0,1988,1988,0.0
BOEING 727 2Q8,0.0,0,0.0,0.0,1998,1998,0.0
BOEING 727 2Q6,0.0,0,0.0,0.0,2001,2001,0.0
BOEING 727 2K5,0.0,0,0.0,0.0,1997,1997,0.0
THARP S RICHARD CHALLENGER II,0.0,0,0.0,0.0,2006,2006,0.0
TEXAS HELICOPTER 205,0.0,0,0.0,0.0,1984,1984,0.0
BOMBARDIER CL600,0.0,0,0.0,0.0,2010,2010,0.0
BOEING PT 13B,0.0,0,0.0,0.0,2010,2010,0.0
BOEING MD83,0.0,0,0.0,0.0,2012,2012,0.0
BOEING N25 3,0.0,0,0.0,0.0,1986,1986,0.0
BOEING N2S 1 A 75A,0.0,0,0.0,0.0,1982,1982,0.0
BOEING OF CANADA/DEHAV DIV DHC 8 311,0.0,0,0.0,0.0,2009,2009,0.0
BOEING PT 13,0.0,0,0.0,0.0,2017,2017,0.0
BOEING PT 13/E 75,0.0,0,0.0,0.0,1986,1986,0.0
BOEING PT 17A75N1,0.0,0,0.0,0.0,1991,1991,0.0
BOEING B757 232,0.0,0,0.0,0.0,2006,2006,0.0
BOEING PT13/17,0.0,0,0.0,0.0,1986,1986,0.0
BOEING S 307,0.0,0,0.0,0.0,2002,2002,0.0
BOEING STEARMAN 1B75A,0.0,0,0.0,0.0,1999,1999,0.0
PEKOLA JAMES W RIDGE RUNNER III,0.0,0,0.0,0.0,2014,2014,0.0
BOEING STEARMAN A75 300N1,0.0,0,0.0,0.0,1982,1982,0.0
